datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-05-20 04:45:00,46724.86857318475,6.7325
2022-05-20 05:00:00,48152.523031144556,6.67
2022-05-20 05:15:00,49629.341765056044,6.6275
2022-05-20 05:30:00,51125.41004992979,6.585
2022-05-20 05:45:00,52624.2260397936,6.5425
2022-05-20 06:00:00,54108.9547997994,6.5
2022-05-20 06:15:00,55559.18986675554,6.4525
2022-05-20 06:30:00,56961.74638845753,6.4049999999999985
2022-05-20 06:45:00,58300.44445979726,6.3575
2022-05-20 07:00:00,59559.90681753699,6.31
2022-05-20 07:15:00,60748.65855118118,6.295
2022-05-20 07:30:00,61830.99765520901,6.2799999999999985
2022-05-20 07:45:00,62795.65114531039,6.265
2022-05-20 08:00:00,63633.21614119263,6.25
2022-05-20 08:15:00,64678.920612945556,6.7225
2022-05-20 08:30:00,65585.32413088669,7.195
2022-05-20 08:45:00,66349.67412306787,7.6675
2022-05-20 09:00:00,66971.63075624703,8.14
2022-05-20 09:15:00,67734.7137943499,9.0125
2022-05-20 09:30:00,68362.13627620964,9.885000000000002
2022-05-20 09:45:00,68860.65067543165,10.7575
2022-05-20 10:00:00,69239.14277180431,11.63
2022-05-20 10:15:00,69383.38292790524,12.325
2022-05-20 10:30:00,69430.83595583074,13.02
2022-05-20 10:45:00,69395.39200439134,13.715
2022-05-20 11:00:00,69292.00904374276,14.41
2022-05-20 11:15:00,69044.66286281883,14.975
2022-05-20 11:30:00,68761.02200366504,15.54
2022-05-20 11:45:00,68457.08963102882,16.105
2022-05-20 12:00:00,68148.47245490157,16.67
2022-05-20 12:15:00,67740.54542679017,17.080000000000002
2022-05-20 12:30:00,67356.46455443228,17.490000000000002
2022-05-20 12:45:00,67008.57344464424,17.9
2022-05-20 13:00:00,66707.53529779306,18.31
2022-05-20 13:15:00,66370.17105275023,18.59
2022-05-20 13:30:00,66095.02543688899,18.87
2022-05-20 13:45:00,65886.55872895417,19.15
2022-05-20 14:00:00,65746.95625822662,19.43
2022-05-20 14:15:00,65598.23111784166,19.6
2022-05-20 14:30:00,65515.891953848266,19.77
2022-05-20 14:45:00,65495.478650246434,19.94
2022-05-20 15:00:00,65530.55816294732,20.11
2022-05-20 15:15:00,65497.716979105186,20.1175
2022-05-20 15:30:00,65502.36013986279,20.125
2022-05-20 15:45:00,65533.50289709734,20.1325
2022-05-20 16:00:00,65579.20748016151,20.14
2022-05-20 16:15:00,65513.31797191437,19.9875
2022-05-20 16:30:00,65436.45635810861,19.835
2022-05-20 16:45:00,65335.74521179098,19.6825
2022-05-20 17:00:00,65198.63071790888,19.53
2022-05-20 17:15:00,64462.322295862265,18.6025
2022-05-20 17:30:00,63666.2877233343,17.675
2022-05-20 17:45:00,62800.6221701879,16.747500000000002
2022-05-20 18:00:00,61856.76475561379,15.82
2022-05-20 18:15:00,61139.0296337326,15.33
2022-05-20 18:30:00,60330.848273679076,14.84
2022-05-20 18:45:00,59428.54713917311,14.35
2022-05-20 19:00:00,58430.22932739222,13.86
2022-05-20 19:15:00,57515.70768085583,13.6225
2022-05-20 19:30:00,56506.80564281861,13.385
2022-05-20 19:45:00,55406.845609814685,13.1475
2022-05-20 20:00:00,54220.73971161151,12.91
2022-05-20 20:15:00,53008.3798977947,12.7475
2022-05-20 20:30:00,51723.99685360576,12.585
2022-05-20 20:45:00,50376.46951574381,12.4225
2022-05-20 21:00:00,48975.681189272465,12.26
2022-05-20 21:15:00,47523.41820669307,12.085
2022-05-20 21:30:00,46039.98138304773,11.91
2022-05-20 21:45:00,44537.23896362329,11.735
2022-05-20 22:00:00,43027.38826586457,11.56
2022-05-20 22:15:00,41563.9308134946,11.4425
2022-05-20 22:30:00,40118.169327250645,11.325
2022-05-20 22:45:00,38702.41077661426,11.2075
2022-05-20 23:00:00,37328.744140967814,11.09
2022-05-20 23:15:00,36008.93230968712,10.9725
2022-05-20 23:30:00,34754.314268730195,10.855
2022-05-20 23:45:00,33575.71607699082,10.7375
2022-05-21 00:00:00,48588.48751537141,10.62
2022-05-21 00:15:00,47632.20910153627,10.5325
2022-05-21 00:30:00,46744.28281010703,10.445
2022-05-21 00:45:00,45938.423902239876,10.3575
2022-05-21 01:00:00,45225.27193756692,10.27
2022-05-21 01:15:00,44635.475827847746,10.215
2022-05-21 01:30:00,44149.57473888034,10.16
2022-05-21 01:45:00,43767.96257333249,10.105
2022-05-21 02:00:00,43487.67846526991,10.05
2022-05-21 02:15:00,43306.22487355946,10.0
2022-05-21 02:30:00,43211.11362141921,9.95
2022-05-21 02:45:00,43191.061033623264,9.9
2022-05-21 03:00:00,43232.88473403206,9.85
2022-05-21 03:15:00,43287.85619872023,9.7525
2022-05-21 03:30:00,43374.82204181774,9.655
2022-05-21 03:45:00,43478.262392973375,9.5575
2022-05-21 04:00:00,43583.03132846874,9.46
2022-05-21 04:15:00,43710.92999706641,9.4125
2022-05-21 04:30:00,43813.1137679915,9.365
2022-05-21 04:45:00,43878.565618440865,9.3175
2022-05-21 05:00:00,43898.416976340384,9.27
2022-05-21 05:15:00,43932.930988135806,9.315
2022-05-21 05:30:00,43911.441392622844,9.36
2022-05-21 05:45:00,43832.53783807714,9.405
2022-05-21 06:00:00,43697.28853240619,9.45
