datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-03 09:00:00,13073.841388700133,13.74
2022-08-03 09:15:00,13194.369651472336,13.7725
2022-08-03 09:30:00,13282.324345496392,13.805
2022-08-03 09:45:00,13336.721836797142,13.8375
2022-08-03 10:00:00,13357.093266067457,13.87
2022-08-03 10:15:00,13368.502824852692,14.0225
2022-08-03 10:30:00,13346.587673759082,14.175
2022-08-03 10:45:00,13292.555644931064,14.3275
2022-08-03 11:00:00,13208.194683414327,14.48
2022-08-03 11:15:00,13086.499356997161,14.5875
2022-08-03 11:30:00,12939.765727586719,14.695
2022-08-03 11:45:00,12771.454283185194,14.8025
2022-08-03 12:00:00,12585.522377453808,14.91
2022-08-03 12:15:00,12381.690095182632,14.995
2022-08-03 12:30:00,12169.42769881372,15.08
2022-08-03 12:45:00,11953.828972209152,15.165
2022-08-03 13:00:00,11740.208766671845,15.25
2022-08-03 13:15:00,11535.567251942504,15.3425
2022-08-03 13:30:00,11343.803026024367,15.435
2022-08-03 13:45:00,11170.2846319228,15.5275
2022-08-03 14:00:00,11020.17489457714,15.62
2022-08-03 14:15:00,10881.672723255742,15.6325
2022-08-03 14:30:00,10775.827824067503,15.645
2022-08-03 14:45:00,10706.499521219246,15.6575
2022-08-03 15:00:00,10676.899310350796,15.67
2022-08-03 15:15:00,10674.421749975823,15.61
2022-08-03 15:30:00,10715.801438724797,15.55
2022-08-03 15:45:00,10801.813596788814,15.49
2022-08-03 16:00:00,10932.30986065667,15.43
2022-08-03 16:15:00,11089.041864933497,15.2875
2022-08-03 16:30:00,11287.117805870044,15.145
2022-08-03 16:45:00,11523.55957983311,15.0025
2022-08-03 17:00:00,11794.49879315696,14.86
2022-08-03 17:15:00,12092.121942501306,14.7025
2022-08-03 17:30:00,12414.107464428513,14.545
2022-08-03 17:45:00,12754.374222410055,14.3875
2022-08-03 18:00:00,13106.318929116163,14.23
2022-08-03 18:15:00,13461.391110611095,14.065
2022-08-03 18:30:00,13813.912849635228,13.9
2022-08-03 18:45:00,14156.554975468669,13.735
2022-08-03 19:00:00,14482.051312344496,13.57
2022-08-03 19:15:00,14807.762035133737,13.5225
2022-08-03 19:30:00,15102.598446092514,13.475
2022-08-03 19:45:00,15360.397356270581,13.4275
2022-08-03 20:00:00,15575.642424826472,13.38
2022-08-03 20:15:00,15778.36620076883,13.5
2022-08-03 20:30:00,15929.893830279952,13.62
2022-08-03 20:45:00,16027.285782405932,13.74
2022-08-03 21:00:00,16068.607856196182,13.86
2022-08-03 21:15:00,16042.586945771413,13.93
2022-08-03 21:30:00,15959.765680693885,14.0
2022-08-03 21:45:00,15821.34739535852,14.07
2022-08-03 22:00:00,15629.543625741826,14.14
2022-08-03 22:15:00,15364.169303396886,14.0975
2022-08-03 22:30:00,15052.616453766961,14.055
2022-08-03 22:45:00,14699.70737712382,14.0125
2022-08-03 23:00:00,14310.93810655473,13.97
2022-08-03 23:15:00,13903.76935896476,13.9825
2022-08-03 23:30:00,13473.260567379635,13.995
2022-08-03 23:45:00,13026.173363288774,14.0075
2022-08-04 00:00:00,12569.421604032956,14.02
