datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-03 13:45:00,19989.45907467274,15.5275
2022-08-03 14:00:00,19589.152200581026,15.62
2022-08-03 14:15:00,19195.80975271265,15.6325
2022-08-03 14:30:00,18861.631255745695,15.645
2022-08-03 14:45:00,18604.691559215087,15.6575
2022-08-03 15:00:00,18442.04856493002,15.67
2022-08-03 15:15:00,18358.56405971562,15.61
2022-08-03 15:30:00,18397.98903524955,15.55
2022-08-03 15:45:00,18570.738917545455,15.49
2022-08-03 16:00:00,18883.986195632093,15.43
2022-08-03 16:15:00,19306.519576660263,15.2875
2022-08-03 16:30:00,19872.75917138635,15.145
2022-08-03 16:45:00,20578.306308479856,15.0025
2022-08-03 17:00:00,21414.681277226413,14.86
2022-08-03 17:15:00,22363.10652444178,14.7025
2022-08-03 17:30:00,23413.693075871724,14.545
2022-08-03 17:45:00,24546.839648409048,14.3875
2022-08-03 18:00:00,25740.022219035414,14.23
2022-08-03 18:15:00,26965.207528930143,14.065
2022-08-03 18:30:00,28198.98287748456,13.9
2022-08-03 18:45:00,29413.799441553405,13.735
2022-08-03 19:00:00,30581.889572288183,13.57
2022-08-03 19:15:00,31725.500835690284,13.5225
2022-08-03 19:30:00,32769.275338440806,13.475
2022-08-03 19:45:00,33689.37543705555,13.4275
2022-08-03 20:00:00,34464.68965572008,13.38
2022-08-03 20:15:00,35147.90881478602,13.5
2022-08-03 20:30:00,35654.56069913103,13.62
2022-08-03 20:45:00,35974.86043328188,13.74
2022-08-03 21:00:00,36103.468325857524,13.86
2022-08-03 21:15:00,36018.574631631345,13.93
2022-08-03 21:30:00,35744.98076809387,14.0
2022-08-03 21:45:00,35290.838081152135,14.07
2022-08-03 22:00:00,34668.39794863912,14.14
2022-08-03 22:15:00,33846.29873411458,14.0975
2022-08-03 22:30:00,32890.98772566977,14.055
2022-08-03 22:45:00,31824.18571352886,14.0125
2022-08-03 23:00:00,30669.540936642672,13.97
2022-08-03 23:15:00,29475.045076040842,13.9825
2022-08-03 23:30:00,28242.943640422993,13.995
2022-08-03 23:45:00,26998.38712442166,14.0075
2022-08-04 00:00:00,25765.616753503295,14.02
