datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-06-17 08:30:00,157753.56327960477,7.115
2022-06-17 08:45:00,158194.8314424418,7.4025
2022-06-17 09:00:00,158539.57009560912,7.69
2022-06-17 09:15:00,159518.113932089,8.565
2022-06-17 09:30:00,160408.50594693195,9.44
2022-06-17 09:45:00,161215.8209563308,10.315
2022-06-17 10:00:00,161945.55641156007,11.19
2022-06-17 10:15:00,162572.59730950673,12.04
2022-06-17 10:30:00,163133.8497427843,12.89
2022-06-17 10:45:00,163635.39683024122,13.74
2022-06-17 11:00:00,164083.3261350572,14.59
2022-06-17 11:15:00,163985.91685237808,15.0375
2022-06-17 11:30:00,163846.79129382977,15.485
2022-06-17 11:45:00,163671.65893273283,15.9325
2022-06-17 12:00:00,163466.01472589123,16.38
2022-06-17 12:15:00,163031.06757937314,16.6625
2022-06-17 12:30:00,162575.85718250013,16.945
2022-06-17 12:45:00,162105.10967272375,17.2275
2022-06-17 13:00:00,161623.27404114368,17.51
2022-06-17 13:15:00,160915.00973424173,17.615000000000006
2022-06-17 13:30:00,160203.7010323225,17.72
2022-06-17 13:45:00,159492.93261186077,17.825
2022-06-17 14:00:00,158785.98516065438,17.93
2022-06-17 14:15:00,158014.71275393726,17.9775
2022-06-17 14:30:00,157252.8519937415,18.025
2022-06-17 14:45:00,156502.67394710166,18.0725
2022-06-17 15:00:00,155766.0673544269,18.12
2022-06-17 15:15:00,154896.10668454383,18.0475
2022-06-17 15:30:00,154042.23486441467,17.975
2022-06-17 15:45:00,153205.02561221615,17.9025
2022-06-17 16:00:00,152384.5620385111,17.83
2022-06-17 16:15:00,151413.4603316698,17.6225
2022-06-17 16:30:00,150457.73018026605,17.415
2022-06-17 16:45:00,149515.9044575224,17.2075
2022-06-17 17:00:00,148586.00724834754,17.0
2022-06-17 17:15:00,146778.21651648852,16.075
2022-06-17 17:30:00,144976.98841435718,15.15
2022-06-17 17:45:00,143179.03994859484,14.225
2022-06-17 18:00:00,141380.77927837652,13.3
2022-06-17 18:15:00,140187.50251611063,12.8675
2022-06-17 18:30:00,138986.18479702724,12.435
2022-06-17 18:45:00,137772.90734614537,12.0025
2022-06-17 19:00:00,136543.88465411172,11.57
2022-06-17 19:15:00,135567.69285521095,11.3575
2022-06-17 19:30:00,134569.13293881307,11.145
2022-06-17 19:45:00,133545.64290801706,10.9325
2022-06-17 20:00:00,132495.34087654864,10.72
2022-06-17 20:15:00,131451.16127073177,10.535
2022-06-17 20:30:00,130378.92865165869,10.35
2022-06-17 20:45:00,129279.48537239592,10.165
2022-06-17 21:00:00,128154.74917016213,9.98
2022-06-17 21:15:00,126979.92833051718,9.7725
2022-06-17 21:30:00,125787.02253262821,9.565
2022-06-17 21:45:00,124581.3222329989,9.3575
2022-06-17 22:00:00,123369.1900848545,9.15
2022-06-17 22:15:00,122226.00871490166,8.9975
2022-06-17 22:30:00,121091.99142717445,8.844999999999997
2022-06-17 22:45:00,119976.12160345528,8.692499999999999
2022-06-17 23:00:00,118887.96066407813,8.54
2022-06-17 23:15:00,117933.31640107106,8.465
2022-06-17 23:30:00,117026.46425135527,8.39
2022-06-17 23:45:00,116177.49664398555,8.315
2022-06-18 00:00:00,109125.03630445316,8.24
2022-06-18 00:15:00,109141.7758739993,8.135
2022-06-18 00:30:00,109214.08182288661,8.030000000000001
2022-06-18 00:45:00,109330.9608780088,7.925000000000002
2022-06-18 01:00:00,109480.48592301954,7.82
2022-06-18 01:15:00,109579.09758193226,7.6575000000000015
2022-06-18 01:30:00,109685.4047209689,7.495
2022-06-18 01:45:00,109787.24626199553,7.3325
2022-06-18 02:00:00,109873.21812927413,7.17
2022-06-18 02:15:00,109976.33349541269,7.0425
2022-06-18 02:30:00,110044.46196685632,6.915
2022-06-18 02:45:00,110070.46083377073,6.7875
2022-06-18 03:00:00,110049.06574305591,6.66
2022-06-18 03:15:00,110075.95248904963,6.6125
2022-06-18 03:30:00,110050.89470070516,6.565
2022-06-18 03:45:00,109974.57609620388,6.5175
2022-06-18 04:00:00,109849.5039049709,6.47
2022-06-18 04:15:00,109676.71493741035,6.42
2022-06-18 04:30:00,109464.79018625517,6.369999999999999
2022-06-18 04:45:00,109220.26518116865,6.3199999999999985
2022-06-18 05:00:00,108950.37360862772,6.27
2022-06-18 05:15:00,108625.56702249084,6.19
2022-06-18 05:30:00,108290.46731688821,6.1099999999999985
2022-06-18 05:45:00,107952.17065990093,6.03
2022-06-18 06:00:00,107617.01439020962,5.95
2022-06-18 06:15:00,107370.679127963,5.9350000000000005
2022-06-18 06:30:00,107136.71895981139,5.92
2022-06-18 06:45:00,106917.58705491258,5.9049999999999985
2022-06-18 07:00:00,106714.10899590155,5.89
2022-06-18 07:15:00,106494.51009850577,5.85
2022-06-18 07:30:00,106287.22265638941,5.8100000000000005
2022-06-18 07:45:00,106088.21411847512,5.7700000000000005
2022-06-18 08:00:00,105892.0894016103,5.73
2022-06-18 08:15:00,106156.22807236329,6.065
2022-06-18 08:30:00,106409.39504073153,6.4
2022-06-18 08:45:00,106643.75952420963,6.735
2022-06-18 09:00:00,106851.36963779446,7.07
2022-06-18 09:15:00,107513.1787729283,7.800000000000002
2022-06-18 09:30:00,108133.49182240212,8.530000000000001
2022-06-18 09:45:00,108706.25526906796,9.26
2022-06-18 10:00:00,109226.74459514169,9.99
2022-06-18 10:15:00,109611.43530740496,10.655
2022-06-18 10:30:00,109939.46020829472,11.32
2022-06-18 10:45:00,110211.53172768204,11.985
2022-06-18 11:00:00,110430.43188440142,12.65
2022-06-18 11:15:00,110369.05136606398,13.1275
2022-06-18 11:30:00,110266.18455002247,13.605
2022-06-18 11:45:00,110130.49157635489,14.0825
2022-06-18 12:00:00,109972.2194338093,14.56
