datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-03 20:15:00,12523.300490118012,13.5
2022-08-03 20:30:00,12691.56420161846,13.62
2022-08-03 20:45:00,12813.98235910918,13.74
2022-08-03 21:00:00,12888.451859684623,13.86
2022-08-03 21:15:00,12902.331033660494,13.93
2022-08-03 21:30:00,12866.90270686349,14.0
2022-08-03 21:45:00,12782.921425114144,14.07
2022-08-03 22:00:00,12652.069202196924,14.14
2022-08-03 22:15:00,12451.087724023033,14.0975
2022-08-03 22:30:00,12209.170527607745,14.055
2022-08-03 22:45:00,11930.407832216868,14.0125
2022-08-03 23:00:00,11619.509431172026,13.97
2022-08-03 23:15:00,11294.3067225508,13.9825
2022-08-03 23:30:00,10947.779446336968,13.995
2022-08-03 23:45:00,10585.782347660323,14.0075
2022-08-04 00:00:00,10214.297147483572,14.02
