datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-02 21:00:00,29074.923474674466,14.15
2022-08-02 21:15:00,28985.562260167888,14.07
2022-08-02 21:30:00,28755.330216305727,13.99
2022-08-02 21:45:00,28390.17705116055,13.91
2022-08-02 22:00:00,27899.211850356092,13.83
2022-08-02 22:15:00,27291.87816152529,13.7425
2022-08-02 22:30:00,26585.125077608973,13.655
2022-08-02 22:45:00,25795.39023154873,13.5675
2022-08-02 23:00:00,24940.60920891295,13.48
2022-08-02 23:15:00,24020.355954345323,13.335
2022-08-02 23:30:00,23073.223281804883,13.19
2022-08-02 23:45:00,22118.317788922148,13.045
2022-08-03 00:00:00,21174.0365716903,12.9
2022-08-03 00:15:00,20382.660774577376,13.1275
2022-08-03 00:30:00,19634.616514382997,13.355
2022-08-03 00:45:00,18943.404624438284,13.5825
2022-08-03 01:00:00,18320.197175630088,13.81
2022-08-03 01:15:00,17703.959178102945,13.83
2022-08-03 01:30:00,17170.345236530553,13.85
2022-08-03 01:45:00,16722.655255851674,13.87
2022-08-03 02:00:00,16361.578321323832,13.89
2022-08-03 02:15:00,16076.115163530214,13.8825
2022-08-03 02:30:00,15871.50430806799,13.875
2022-08-03 02:45:00,15741.823478598008,13.8675
2022-08-03 03:00:00,15679.571940337868,13.86
2022-08-03 03:15:00,15661.79450573903,13.81
2022-08-03 03:30:00,15693.283432076778,13.76
2022-08-03 03:45:00,15764.198650892047,13.71
2022-08-03 04:00:00,15864.73596729248,13.66
2022-08-03 04:15:00,15999.76419874981,13.6525
2022-08-03 04:30:00,16146.376904725423,13.645
2022-08-03 04:45:00,16296.960709701796,13.6375
2022-08-03 05:00:00,16445.153749662717,13.63
2022-08-03 05:15:00,16564.191119945182,13.5575
2022-08-03 05:30:00,16672.40458712345,13.485
2022-08-03 05:45:00,16767.804755558423,13.4125
2022-08-03 06:00:00,16849.823642552827,13.34
2022-08-03 06:15:00,16934.276558500773,13.3125
2022-08-03 06:30:00,17007.890537836935,13.285
2022-08-03 06:45:00,17073.351280027553,13.2575
2022-08-03 07:00:00,17133.93622136355,13.23
2022-08-03 07:15:00,17209.988413644016,13.2525
2022-08-03 07:30:00,17288.312885196283,13.275
2022-08-03 07:45:00,17372.188752272676,13.2975
2022-08-03 08:00:00,17464.329089293686,13.32
2022-08-03 08:15:00,17594.304632671367,13.425
2022-08-03 08:30:00,17735.36999418241,13.53
2022-08-03 08:45:00,17887.315302843534,13.635
2022-08-03 09:00:00,18048.731110656776,13.74
2022-08-03 09:15:00,18192.700621516313,13.7725
2022-08-03 09:30:00,18339.772490242674,13.805
2022-08-03 09:45:00,18485.177367398137,13.8375
2022-08-03 10:00:00,18623.323450003885,13.87
2022-08-03 10:15:00,18788.257696285906,14.0225
2022-08-03 10:30:00,18933.30032127012,14.175
2022-08-03 10:45:00,19052.023396647273,14.3275
2022-08-03 11:00:00,19138.368719498783,14.48
2022-08-03 11:15:00,19171.91167051242,14.5875
2022-08-03 11:30:00,19163.427467374655,14.695
2022-08-03 11:45:00,19109.95689463809,14.8025
2022-08-03 12:00:00,19010.148149974008,14.91
2022-08-03 12:15:00,18856.92735358351,14.995
2022-08-03 12:30:00,18660.254952574345,15.08
2022-08-03 12:45:00,18424.580880764333,15.165
2022-08-03 13:00:00,18156.37276451139,15.25
2022-08-03 13:15:00,17866.535620337687,15.3425
2022-08-03 13:30:00,17562.7015653597,15.435
2022-08-03 13:45:00,17256.51433806762,15.5275
2022-08-03 14:00:00,16960.79395394654,15.62
2022-08-03 14:15:00,16662.363149237328,15.6325
2022-08-03 14:30:00,16401.984751590433,15.645
2022-08-03 14:45:00,16193.52128921728,15.6575
2022-08-03 15:00:00,16050.241930118782,15.67
2022-08-03 15:15:00,15960.064178367384,15.61
2022-08-03 15:30:00,15957.90651545819,15.55
2022-08-03 15:45:00,16052.431638223865,15.49
2022-08-03 16:00:00,16249.939704315992,15.43
2022-08-03 16:15:00,16526.43761546897,15.2875
2022-08-03 16:30:00,16910.25100104141,15.145
2022-08-03 16:45:00,17399.026587865934,15.0025
2022-08-03 17:00:00,17987.30040237677,14.86
2022-08-03 17:15:00,18661.52883052023,14.7025
2022-08-03 17:30:00,19415.30086763026,14.545
2022-08-03 17:45:00,20234.527172672853,14.3875
2022-08-03 18:00:00,21102.801323236174,14.23
2022-08-03 18:15:00,21999.312188310978,14.065
2022-08-03 18:30:00,22906.86230605947,13.9
2022-08-03 18:45:00,23804.88131188422,13.735
2022-08-03 19:00:00,24672.51289193536,13.57
2022-08-03 19:15:00,25528.51476640738,13.5225
2022-08-03 19:30:00,26313.925073095383,13.475
2022-08-03 19:45:00,27010.55729991277,13.4275
2022-08-03 20:00:00,27602.2153010101,13.38
2022-08-03 20:15:00,28131.18113970329,13.5
2022-08-03 20:30:00,28530.537492759653,13.62
2022-08-03 20:45:00,28792.547758864956,13.74
2022-08-03 21:00:00,28912.83656754723,13.86
2022-08-03 21:15:00,28873.774268606663,13.93
2022-08-03 21:30:00,28694.633978583934,14.0
2022-08-03 21:45:00,28381.32146563832,14.07
2022-08-03 22:00:00,27942.886146694254,14.14
2022-08-03 22:15:00,27353.60651174143,14.0975
2022-08-03 22:30:00,26665.44031126035,14.055
2022-08-03 22:45:00,25894.729075788342,14.0125
2022-08-03 23:00:00,25059.30484467463,13.97
2022-08-03 23:15:00,24196.330760058423,13.9825
2022-08-03 23:30:00,23306.58809915164,13.995
2022-08-03 23:45:00,22409.07408386652,14.0075
2022-08-04 00:00:00,21522.07995497135,14.02
