datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-05-04 08:00:00,1347.7491405251944,7.53
2022-05-04 08:15:00,1432.382896906191,7.845
2022-05-04 08:30:00,1520.2153530662104,8.16
2022-05-04 08:45:00,1611.1947288165445,8.475
2022-05-04 09:00:00,1705.2407628079886,8.79
2022-05-04 09:15:00,1817.882447406334,9.395
2022-05-04 09:30:00,1933.289923867208,10.0
2022-05-04 09:45:00,2051.244542655946,10.605
2022-05-04 10:00:00,2171.4641836491683,11.21
2022-05-04 10:15:00,2303.2827386037966,11.995
2022-05-04 10:30:00,2436.571227988881,12.78
2022-05-04 10:45:00,2570.8190413118095,13.565
2022-05-04 11:00:00,2705.43291613207,14.35
2022-05-04 11:15:00,2846.5817289659253,15.2625
2022-05-04 11:30:00,2986.659151721399,16.175
2022-05-04 11:45:00,3124.8397053771164,17.0875
2022-05-04 12:00:00,3260.235345978774,18.0
2022-05-04 12:15:00,3361.2551318587307,18.34
2022-05-04 12:30:00,3457.617054689439,18.68
2022-05-04 12:45:00,3548.329081226837,19.02
2022-05-04 13:00:00,3632.400193884654,19.36
2022-05-04 13:15:00,3700.049357415269,19.535
2022-05-04 13:30:00,3759.1736348788136,19.71
2022-05-04 13:45:00,3808.912287259516,19.885
2022-05-04 14:00:00,3848.4913904721893,20.06
2022-05-04 14:15:00,3872.8498491353394,20.1525
2022-05-04 14:30:00,3885.8475922565435,20.245
2022-05-04 14:45:00,3887.0872217401065,20.3375
2022-05-04 15:00:00,3876.3279691801486,20.43
2022-05-04 15:15:00,3847.2533150708314,20.405
2022-05-04 15:30:00,3806.2140497940227,20.38
2022-05-04 15:45:00,3753.486421537128,20.355
2022-05-04 16:00:00,3689.521382726913,20.33
2022-05-04 16:15:00,3606.592361588488,20.1475
2022-05-04 16:30:00,3513.835194244877,19.965
2022-05-04 16:45:00,3412.1734198393206,19.7825
2022-05-04 17:00:00,3302.657900537342,19.6
2022-05-04 17:15:00,3154.9969560306467,18.8225
2022-05-04 17:30:00,3001.9213231876397,18.045
2022-05-04 17:45:00,2844.7298131495327,17.2675
2022-05-04 18:00:00,2684.75274551369,16.49
2022-05-04 18:15:00,2534.132197615863,15.9175
2022-05-04 18:30:00,2383.3592126253775,15.345
2022-05-04 18:45:00,2233.6979656697895,14.7725
2022-05-04 19:00:00,2086.34021718545,14.2
2022-05-04 19:15:00,1961.707106866783,13.995
2022-05-04 19:30:00,1841.4340247048337,13.79
2022-05-04 19:45:00,1726.3763984538477,13.585
2022-05-04 20:00:00,1617.2489913369475,13.38
