datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-02 08:00:00,24096.211334429387,12.56
2022-08-02 08:15:00,25280.5362403478,12.725
2022-08-02 08:30:00,26342.82111594498,12.89
2022-08-02 08:45:00,27257.502752860062,13.055
2022-08-02 09:00:00,28002.998283941746,13.22
2022-08-02 09:15:00,28671.243369533462,13.755
2022-08-02 09:30:00,29142.032064701274,14.29
2022-08-02 09:45:00,29409.74692377546,14.825
2022-08-02 10:00:00,29474.839721314154,15.36
2022-08-02 10:15:00,29227.03517834507,15.4975
2022-08-02 10:30:00,28795.659960429555,15.635
2022-08-02 10:45:00,28198.75341361941,15.7725
2022-08-02 11:00:00,27459.33093288627,15.91
2022-08-02 11:15:00,26742.03068734,16.515
2022-08-02 11:30:00,25940.02481514477,17.119999999999994
2022-08-02 11:45:00,25086.20389222208,17.724999999999994
2022-08-02 12:00:00,24214.68137524923,18.33
2022-08-02 12:15:00,23187.009493308855,18.3475
2022-08-02 12:30:00,22208.992108155715,18.365
2022-08-02 12:45:00,21311.62730769393,18.3825
2022-08-02 13:00:00,20522.741265949935,18.4
2022-08-02 13:15:00,19876.36535403946,18.4525
2022-08-02 13:30:00,19381.120633910035,18.505
2022-08-02 13:45:00,19050.483234999516,18.5575
2022-08-02 14:00:00,18892.102983977566,18.61
2022-08-02 14:15:00,18995.023647667203,18.96
2022-08-02 14:30:00,19267.467170528635,19.31
2022-08-02 14:45:00,19699.303649238846,19.66
2022-08-02 15:00:00,20275.06578448061,20.01
2022-08-02 15:15:00,20777.718995650957,19.69
2022-08-02 15:30:00,21379.963527639833,19.37
2022-08-02 15:45:00,22054.593128252134,19.05
2022-08-02 16:00:00,22772.339491086837,18.73
2022-08-02 16:15:00,23485.299338821795,18.35
2022-08-02 16:30:00,24180.885937385938,17.97
2022-08-02 16:45:00,24830.002089281003,17.59
2022-08-02 17:00:00,25405.66151344736,17.21
2022-08-02 17:15:00,25918.40430500803,16.9475
2022-08-02 17:30:00,26313.526296123175,16.685000000000002
2022-08-02 17:45:00,26575.248743401324,16.4225
2022-08-02 18:00:00,26692.651302737177,16.16
2022-08-02 18:15:00,26690.77411344872,16.0025
2022-08-02 18:30:00,26538.163108852987,15.845
2022-08-02 18:45:00,26239.26747766643,15.6875
2022-08-02 19:00:00,25803.28626898119,15.53
2022-08-02 19:15:00,25200.36635658524,15.225
2022-08-02 19:30:00,24490.931116773212,14.92
2022-08-02 19:45:00,23694.963623209544,14.615
2022-08-02 20:00:00,22834.48236103391,14.31
2022-08-02 20:15:00,22010.460322044964,14.27
2022-08-02 20:30:00,21168.43346169815,14.23
2022-08-02 20:45:00,20331.06524392787,14.19
2022-08-02 21:00:00,19519.46612432628,14.15
2022-08-02 21:15:00,18740.67724323514,14.07
2022-08-02 21:30:00,18022.2516071815,13.99
2022-08-02 21:45:00,17376.498826146882,13.91
2022-08-02 22:00:00,16811.87190692188,13.83
2022-08-02 22:15:00,16330.576072404629,13.7425
2022-08-02 22:30:00,15935.16193575347,13.655
2022-08-02 22:45:00,15622.079777837931,13.5675
2022-08-02 23:00:00,15384.208025498716,13.48
2022-08-02 23:15:00,15194.448135238581,13.335
2022-08-02 23:30:00,15056.974880594327,13.19
2022-08-02 23:45:00,14957.297847697175,13.045
2022-08-03 00:00:00,14879.922744233108,12.9
2022-08-03 00:15:00,14918.52204312658,13.1275
2022-08-03 00:30:00,14948.691416675376,13.355
2022-08-03 00:45:00,14956.808079288796,13.5825
2022-08-03 01:00:00,14931.396827339317,13.81
2022-08-03 01:15:00,14802.848042814241,13.83
2022-08-03 01:30:00,14626.653466713718,13.85
2022-08-03 01:45:00,14401.030617362627,13.87
2022-08-03 02:00:00,14128.0318221564,13.89
2022-08-03 02:15:00,13805.497774516414,13.8825
2022-08-03 02:30:00,13451.123858091734,13.875
2022-08-03 02:45:00,13077.925534051446,13.8675
2022-08-03 03:00:00,12701.832904280433,13.86
2022-08-03 03:15:00,12328.599262288499,13.81
2022-08-03 03:30:00,11990.48654278348,13.76
2022-08-03 03:45:00,11708.020949534268,13.71
2022-08-03 04:00:00,11501.587752078372,13.66
2022-08-03 04:15:00,11403.003820246713,13.6525
2022-08-03 04:30:00,11417.216260355503,13.645
2022-08-03 04:45:00,11558.887897855813,13.6375
2022-08-03 05:00:00,11839.178305431557,13.63
2022-08-03 05:15:00,12246.041650440264,13.5575
2022-08-03 05:30:00,12800.964414128533,13.485
2022-08-03 05:45:00,13501.425843070567,13.4125
2022-08-03 06:00:00,14339.837325637589,13.34
2022-08-03 06:15:00,15316.801894947805,13.3125
2022-08-03 06:30:00,16401.750863148623,13.285
2022-08-03 06:45:00,17572.990282371073,13.2575
2022-08-03 07:00:00,18805.104154195476,13.23
2022-08-03 07:15:00,20084.38432334023,13.2525
2022-08-03 07:30:00,21365.708873766445,13.275
2022-08-03 07:45:00,22617.53488226993,13.2975
2022-08-03 08:00:00,23808.27208412417,13.32
2022-08-03 08:15:00,24931.551943568826,13.425
