datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-03 05:00:00,13902.402082350995,13.63
2022-08-03 05:15:00,14420.429015149832,13.5575
2022-08-03 05:30:00,14983.137988459515,13.485
2022-08-03 05:45:00,15581.352104720443,13.4125
2022-08-03 06:00:00,16205.03177142487,13.34
2022-08-03 06:15:00,16856.593659792532,13.3125
2022-08-03 06:30:00,17511.856710881777,13.285
2022-08-03 06:45:00,18159.59509093577,13.2575
2022-08-03 07:00:00,18788.702061203596,13.23
2022-08-03 07:15:00,19403.003873764104,13.2525
2022-08-03 07:30:00,19977.859381292787,13.275
2022-08-03 07:45:00,20504.055042452394,13.2975
2022-08-03 08:00:00,20973.46886789126,13.32
2022-08-03 08:15:00,21403.263566360045,13.425
2022-08-03 08:30:00,21764.020839583936,13.53
2022-08-03 08:45:00,22051.876786947087,13.635
2022-08-03 09:00:00,22264.587069124456,13.74
2022-08-03 09:15:00,22380.463588887542,13.7725
2022-08-03 09:30:00,22421.63860987751,13.805
2022-08-03 09:45:00,22390.725819720803,13.8375
2022-08-03 10:00:00,22291.815394307396,13.87
2022-08-03 10:15:00,22165.243421653464,14.0225
2022-08-03 10:30:00,21982.70168782535,14.175
2022-08-03 10:45:00,21751.764604093893,14.3275
2022-08-03 11:00:00,21480.762732066094,14.48
2022-08-03 11:15:00,21165.46341872115,14.5875
2022-08-03 11:30:00,20828.096069190262,14.695
2022-08-03 11:45:00,20477.848810691317,14.8025
2022-08-03 12:00:00,20123.726185545656,14.91
2022-08-03 12:15:00,19767.78938611706,14.995
2022-08-03 12:30:00,19424.58798063421,15.08
2022-08-03 12:45:00,19101.35867150568,15.165
2022-08-03 13:00:00,18804.42595112169,15.25
2022-08-03 13:15:00,18541.27242508041,15.3425
2022-08-03 13:30:00,18313.920999617083,15.435
2022-08-03 13:45:00,18125.435962914296,15.5275
2022-08-03 14:00:00,17977.73576891811,15.62
2022-08-03 14:15:00,17848.36383718064,15.6325
2022-08-03 14:30:00,17760.313627748732,15.645
2022-08-03 14:45:00,17712.341224518434,15.6575
2022-08-03 15:00:00,17702.32799665148,15.67
2022-08-03 15:15:00,17706.331126898807,15.61
2022-08-03 15:30:00,17741.93553281239,15.55
2022-08-03 15:45:00,17805.175592114876,15.49
2022-08-03 16:00:00,17891.75087206697,15.43
2022-08-03 16:15:00,17973.189751959242,15.2875
2022-08-03 16:30:00,18068.904439419257,15.145
2022-08-03 16:45:00,18174.380458469735,15.0025
2022-08-03 17:00:00,18285.254145699288,14.86
2022-08-03 17:15:00,18393.03712226158,14.7025
2022-08-03 17:30:00,18498.25456153318,14.545
2022-08-03 17:45:00,18597.41238517797,14.3875
2022-08-03 18:00:00,18687.378887735485,14.23
2022-08-03 18:15:00,18763.210428610997,14.065
2022-08-03 18:30:00,18824.676103391204,13.9
2022-08-03 18:45:00,18869.695546103074,13.735
2022-08-03 19:00:00,18896.482179780494,13.57
2022-08-03 19:15:00,18937.62980401366,13.5225
2022-08-03 19:30:00,18957.6781503398,13.475
2022-08-03 19:45:00,18955.461181184342,13.4275
2022-08-03 20:00:00,18929.93630035281,13.38
2022-08-03 20:15:00,18928.797169665337,13.5
2022-08-03 20:30:00,18902.51771125891,13.62
2022-08-03 20:45:00,18850.2842920913,13.74
2022-08-03 21:00:00,18771.35458346978,13.86
2022-08-03 21:15:00,18650.56072376547,13.93
2022-08-03 21:30:00,18501.900764991326,14.0
2022-08-03 21:45:00,18325.03031964303,14.07
2022-08-03 22:00:00,18119.84152813576,14.14
2022-08-03 22:15:00,17853.87009881618,14.0975
2022-08-03 22:30:00,17560.35237630587,14.055
2022-08-03 22:45:00,17240.31125147981,14.0125
2022-08-03 23:00:00,16895.289299431115,13.97
2022-08-03 23:15:00,16543.375707961095,13.9825
2022-08-03 23:30:00,16171.360549303363,13.995
2022-08-03 23:45:00,15782.666015723606,14.0075
2022-08-04 00:00:00,15381.394869372944,14.02
