datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-02 08:00:00,8586.283438127572,12.56
2022-08-02 08:15:00,8753.715625102273,12.725
2022-08-02 08:30:00,8912.34614584196,12.89
2022-08-02 08:45:00,9059.286877638677,13.055
2022-08-02 09:00:00,9191.669798097837,13.22
2022-08-02 09:15:00,9371.935600773153,13.755
2022-08-02 09:30:00,9532.325521904904,14.29
2022-08-02 09:45:00,9670.59285849615,14.825
2022-08-02 10:00:00,9784.890012687969,15.36
2022-08-02 10:15:00,9803.835711580707,15.4975
2022-08-02 10:30:00,9796.67071972287,15.635
2022-08-02 10:45:00,9763.23616242865,15.7725
2022-08-02 11:00:00,9704.055430800483,15.91
2022-08-02 11:15:00,9702.690977649556,16.515
2022-08-02 11:30:00,9678.758692271422,17.119999999999994
2022-08-02 11:45:00,9634.920253323238,17.724999999999994
2022-08-02 12:00:00,9574.505403039459,18.33
2022-08-02 12:15:00,9398.024212249806,18.3475
2022-08-02 12:30:00,9213.380627197726,18.365
2022-08-02 12:45:00,9025.456717070723,18.3825
2022-08-02 13:00:00,8839.43512469809,18.4
2022-08-02 13:15:00,8666.824194559285,18.4525
2022-08-02 13:30:00,8506.833362803625,18.505
2022-08-02 13:45:00,8364.703767647808,18.5575
2022-08-02 14:00:00,8245.396302647718,18.61
2022-08-02 14:15:00,8205.784990880024,18.96
2022-08-02 14:30:00,8197.487516093679,19.31
2022-08-02 14:45:00,8223.778574782413,19.66
2022-08-02 15:00:00,8287.132879046194,20.01
2022-08-02 15:15:00,8271.29845792919,19.69
2022-08-02 15:30:00,8294.77261978629,19.37
2022-08-02 15:45:00,8357.209428270964,19.05
2022-08-02 16:00:00,8457.270464951887,18.73
2022-08-02 16:15:00,8582.09630609908,18.35
2022-08-02 16:30:00,8739.00604418191,17.97
2022-08-02 16:45:00,8923.921607367354,17.59
2022-08-02 17:00:00,9132.019909472707,17.21
2022-08-02 17:15:00,9378.508586624694,16.9475
2022-08-02 17:30:00,9636.804356992758,16.685000000000002
2022-08-02 17:45:00,9900.652999365877,16.4225
2022-08-02 18:00:00,10163.636431592,16.16
2022-08-02 18:15:00,10437.790109208152,16.0025
2022-08-02 18:30:00,10698.415810924169,15.845
2022-08-02 18:45:00,10939.5976053583,15.6875
2022-08-02 19:00:00,11155.89755725905,15.53
2022-08-02 19:15:00,11316.579043286069,15.225
2022-08-02 19:30:00,11443.454490223117,14.92
2022-08-02 19:45:00,11533.238874979506,14.615
2022-08-02 20:00:00,11583.530192643713,14.31
2022-08-02 20:15:00,11639.3849528721,14.27
2022-08-02 20:30:00,11653.71746535614,14.23
2022-08-02 20:45:00,11626.906908445759,14.19
2022-08-02 21:00:00,11560.215012222636,14.15
2022-08-02 21:15:00,11448.700750914306,14.07
2022-08-02 21:30:00,11302.20321077955,13.99
2022-08-02 21:45:00,11124.171384947213,13.91
2022-08-02 22:00:00,10918.57154644035,13.83
2022-08-02 22:15:00,10688.44569320892,13.7425
2022-08-02 22:30:00,10439.729880796234,13.655
2022-08-02 22:45:00,10177.173902645205,13.5675
2022-08-02 23:00:00,9905.530035300415,13.48
2022-08-02 23:15:00,9619.345158067215,13.335
2022-08-02 23:30:00,9333.117007604129,13.19
2022-08-02 23:45:00,9050.933050668413,13.045
2022-08-03 00:00:00,8776.482171788255,12.9
2022-08-03 00:15:00,8578.326519365684,13.1275
2022-08-03 00:30:00,8393.858224542286,13.355
2022-08-03 00:45:00,8225.292982069359,13.5825
2022-08-03 01:00:00,8074.327627186364,13.81
2022-08-03 01:15:00,7905.775744314841,13.83
2022-08-03 01:30:00,7756.749092908947,13.85
2022-08-03 01:45:00,7627.548871510928,13.87
2022-08-03 02:00:00,7518.108824412974,13.89
2022-08-03 02:15:00,7423.238741294249,13.8825
2022-08-03 02:30:00,7347.152882692434,13.875
2022-08-03 02:45:00,7289.07617615067,13.8675
2022-08-03 03:00:00,7248.130208758151,13.86
2022-08-03 03:15:00,7215.945757821848,13.81
2022-08-03 03:30:00,7199.055592174087,13.76
2022-08-03 03:45:00,7196.592075717007,13.71
2022-08-03 04:00:00,7207.76372661692,13.66
2022-08-03 04:15:00,7239.315341213826,13.6525
2022-08-03 04:30:00,7283.195660340456,13.645
2022-08-03 04:45:00,7338.882978617227,13.6375
2022-08-03 05:00:00,7405.917451740832,13.63
2022-08-03 05:15:00,7472.486907384942,13.5575
2022-08-03 05:30:00,7549.535293145793,13.485
2022-08-03 05:45:00,7636.567430183003,13.4125
2022-08-03 06:00:00,7732.985427383859,13.34
2022-08-03 06:15:00,7845.919252046097,13.3125
2022-08-03 06:30:00,7966.549780472137,13.285
2022-08-03 06:45:00,8093.707150346459,13.2575
2022-08-03 07:00:00,8225.96475959291,13.23
2022-08-03 07:15:00,8370.373668485108,13.2525
2022-08-03 07:30:00,8516.209040245532,13.275
2022-08-03 07:45:00,8661.235567706197,13.2975
2022-08-03 08:00:00,8802.984059443954,13.32
2022-08-03 08:15:00,8953.227696491496,13.425
2022-08-03 08:30:00,9094.738553927516,13.53
2022-08-03 08:45:00,9224.661922928715,13.635
2022-08-03 09:00:00,9340.162781706029,13.74
2022-08-03 09:15:00,9425.83621919961,13.7725
2022-08-03 09:30:00,9491.84313418083,13.805
2022-08-03 09:45:00,9535.96420507812,13.8375
2022-08-03 10:00:00,9556.375847791325,13.87
2022-08-03 10:15:00,9572.718840088957,14.0225
2022-08-03 10:30:00,9563.232886381431,14.175
2022-08-03 10:45:00,9527.76918721032,14.3275
2022-08-03 11:00:00,9466.85562099785,14.48
2022-08-03 11:15:00,9373.861148024847,14.5875
2022-08-03 11:30:00,9258.600641915431,14.695
2022-08-03 11:45:00,9123.722696774608,14.8025
2022-08-03 12:00:00,8972.53841291433,14.91
2022-08-03 12:15:00,8805.029569929859,14.995
2022-08-03 12:30:00,8629.56084336731,15.08
2022-08-03 12:45:00,8450.982294504074,15.165
2022-08-03 13:00:00,8274.441708788072,15.25
2022-08-03 13:15:00,8106.561083027534,15.3425
2022-08-03 13:30:00,7951.362781244373,15.435
2022-08-03 13:45:00,7814.050828086636,15.5275
2022-08-03 14:00:00,7699.550496376249,15.62
2022-08-03 14:15:00,7598.392733928131,15.6325
2022-08-03 14:30:00,7528.486289851197,15.645
2022-08-03 14:45:00,7493.081081195246,15.6575
2022-08-03 15:00:00,7494.632452862032,15.67
2022-08-03 15:15:00,7522.0594939018765,15.61
2022-08-03 15:30:00,7588.651983466077,15.55
2022-08-03 15:45:00,7694.064079779551,15.49
2022-08-03 16:00:00,7836.96436661412,15.43
2022-08-03 16:15:00,8000.660037295216,15.2875
2022-08-03 16:30:00,8196.338138712495,15.145
2022-08-03 16:45:00,8419.94664467642,15.0025
2022-08-03 17:00:00,8666.693638652516,14.86
2022-08-03 17:15:00,8928.55235894875,14.7025
2022-08-03 17:30:00,9202.251543653872,14.545
2022-08-03 17:45:00,9481.577608789512,14.3875
2022-08-03 18:00:00,9760.153959366635,14.23
2022-08-03 18:15:00,10030.299061923406,14.065
2022-08-03 18:30:00,10287.115384875044,13.9
2022-08-03 18:45:00,10524.723718346375,13.735
2022-08-03 19:00:00,10737.71897734968,13.57
2022-08-03 19:15:00,10941.78744630752,13.5225
2022-08-03 19:30:00,11112.361688903467,13.475
2022-08-03 19:45:00,11246.172676141945,13.4275
2022-08-03 20:00:00,11340.827590027624,13.38
2022-08-03 20:15:00,11424.042363907216,13.5
2022-08-03 20:30:00,11466.07162870473,13.62
2022-08-03 20:45:00,11467.282502658698,13.74
2022-08-03 21:00:00,11428.91796504794,13.86
2022-08-03 21:15:00,11344.32256274918,13.93
2022-08-03 21:30:00,11224.994689263258,14.0
2022-08-03 21:45:00,11074.348152937519,14.07
2022-08-03 22:00:00,10896.310216158254,14.14
2022-08-03 22:15:00,10675.602519519602,14.0975
2022-08-03 22:30:00,10436.398796112257,14.055
2022-08-03 22:45:00,10183.404311711622,14.0125
2022-08-03 23:00:00,9921.326982344479,13.97
2022-08-03 23:15:00,9664.334864701506,13.9825
2022-08-03 23:30:00,9407.2168528069,13.995
2022-08-03 23:45:00,9154.021792046075,14.0075
2022-08-04 00:00:00,8908.403248197126,14.02
