datetime,Demanda pronosticada en [kW],Pronostico Clima
2022-08-02 08:00:00,20073.69495451483,12.56
2022-08-02 08:15:00,20299.367042087986,12.725
2022-08-02 08:30:00,20539.864796048212,12.89
2022-08-02 08:45:00,20793.64811514944,13.055
2022-08-02 09:00:00,21057.778538043152,13.22
2022-08-02 09:15:00,21463.144100253317,13.755
2022-08-02 09:30:00,21868.981309413735,14.29
2022-08-02 09:45:00,22268.674140256768,14.825
2022-08-02 10:00:00,22654.79996948726,15.36
2022-08-02 10:15:00,22874.248463674136,15.4975
2022-08-02 10:30:00,23064.189366267063,15.635
2022-08-02 10:45:00,23216.833482699414,15.7725
2022-08-02 11:00:00,23325.053766015117,15.91
2022-08-02 11:15:00,23553.49996430097,16.515
2022-08-02 11:30:00,23726.80967724232,17.119999999999994
2022-08-02 11:45:00,23842.14117788351,17.724999999999994
2022-08-02 12:00:00,23898.71872434072,18.33
2022-08-02 12:15:00,23683.577066179616,18.3475
2022-08-02 12:30:00,23415.138800760844,18.365
2022-08-02 12:45:00,23099.78266849288,18.3825
2022-08-02 13:00:00,22746.293594649676,18.4
2022-08-02 13:15:00,22378.486123298593,18.4525
2022-08-02 13:30:00,21996.637613071925,18.505
2022-08-02 13:45:00,21615.476623874678,18.5575
2022-08-02 14:00:00,21250.992571079394,18.61
2022-08-02 14:15:00,21028.493255116242,18.96
2022-08-02 14:30:00,20856.433677959954,19.31
2022-08-02 14:45:00,20751.50061719208,19.66
2022-08-02 15:00:00,20729.474265338256,20.01
2022-08-02 15:15:00,20560.281469562746,19.69
2022-08-02 15:30:00,20500.598506134393,19.37
2022-08-02 15:45:00,20560.16517877574,19.05
2022-08-02 16:00:00,20745.760004087362,18.73
2022-08-02 16:15:00,21038.974492548667,18.35
2022-08-02 16:30:00,21461.599266340974,17.97
2022-08-02 16:45:00,22009.844572483755,17.59
2022-08-02 17:00:00,22676.19733391414,17.21
2022-08-02 17:15:00,23492.348180139375,16.9475
2022-08-02 17:30:00,24400.907516648997,16.685000000000002
2022-08-02 17:45:00,25384.23963345512,16.4225
2022-08-02 18:00:00,26422.058829863166,16.16
2022-08-02 18:15:00,27530.21741630586,16.0025
2022-08-02 18:30:00,28646.510927793497,15.845
2022-08-02 18:45:00,29746.135172600225,15.6875
2022-08-02 19:00:00,30804.109021284476,15.53
2022-08-02 19:15:00,31742.24392647619,15.225
2022-08-02 19:30:00,32591.04971130633,14.92
2022-08-02 19:45:00,33329.175353573926,14.615
2022-08-02 20:00:00,33937.75748042168,14.31
2022-08-02 20:15:00,34497.46333922615,14.27
2022-08-02 20:30:00,34899.38062560042,14.23
2022-08-02 20:45:00,35134.914470535776,14.19
2022-08-02 21:00:00,35199.47817074004,14.15
2022-08-02 21:15:00,35078.02345026902,14.07
2022-08-02 21:30:00,34788.70171454537,13.99
2022-08-02 21:45:00,34339.014735387806,13.91
2022-08-02 22:00:00,33740.10900771681,13.83
2022-08-02 22:15:00,33003.66803712773,13.7425
2022-08-02 22:30:00,32149.631667697897,13.655
2022-08-02 22:45:00,31197.45918819112,13.5675
2022-08-02 23:00:00,30168.256389491457,13.48
2022-08-02 23:15:00,29063.214022072552,13.335
2022-08-02 23:30:00,27925.726187812776,13.19
2022-08-02 23:45:00,26777.97175646899,13.045
2022-08-03 00:00:00,25641.225324295705,12.9
2022-08-03 00:15:00,24670.79433999671,13.1275
2022-08-03 00:30:00,23748.994295990306,13.355
2022-08-03 00:45:00,22891.28052196034,13.5825
2022-08-03 01:00:00,22110.40484965728,13.81
2022-08-03 01:15:00,21340.73831785149,13.83
2022-08-03 01:30:00,20664.547117858034,13.85
2022-08-03 01:45:00,20085.589160850068,13.87
2022-08-03 02:00:00,19604.682877723266,13.89
2022-08-03 02:15:00,19209.90448597465,13.8825
2022-08-03 02:30:00,18906.862476564966,13.875
2022-08-03 02:45:00,18689.053656525924,13.8675
2022-08-03 03:00:00,18548.26967374299,13.86
2022-08-03 03:15:00,18459.596084199256,13.81
2022-08-03 03:30:00,18428.217997674517,13.76
2022-08-03 03:45:00,18443.54150930482,13.71
2022-08-03 04:00:00,18495.088933577965,13.66
2022-08-03 04:15:00,18588.351828143404,13.6525
2022-08-03 04:30:00,18698.82427647377,13.645
2022-08-03 04:45:00,18818.629680031077,13.6375
2022-08-03 05:00:00,18941.300439706618,13.63
2022-08-03 05:15:00,19038.31179922654,13.5575
2022-08-03 05:30:00,19129.97479610492,13.485
2022-08-03 05:45:00,19214.577620985237,13.4125
2022-08-03 06:00:00,19291.89747876345,13.34
2022-08-03 06:15:00,19379.367990587354,13.3125
2022-08-03 06:30:00,19462.821443042034,13.285
2022-08-03 06:45:00,19545.23174899164,13.2575
2022-08-03 07:00:00,19630.0548506692,13.23
2022-08-03 07:15:00,19739.044551797597,13.2525
2022-08-03 07:30:00,19857.462207707813,13.275
2022-08-03 07:45:00,19988.21317978485,13.2975
2022-08-03 08:00:00,20133.404189330933,13.32
2022-08-03 08:15:00,20324.039032877365,13.425
2022-08-03 08:30:00,20530.009643897894,13.53
2022-08-03 08:45:00,20749.80536738521,13.635
2022-08-03 09:00:00,20980.52524395369,13.74
2022-08-03 09:15:00,21191.609520386974,13.7725
2022-08-03 09:30:00,21403.86380970504,13.805
2022-08-03 09:45:00,21610.7298957295,13.8375
2022-08-03 10:00:00,21804.84671618136,13.87
2022-08-03 10:15:00,22021.88509943347,14.0225
2022-08-03 10:30:00,22210.33086698049,14.175
2022-08-03 10:45:00,22362.453027527506,14.3275
2022-08-03 11:00:00,22471.17605246094,14.48
2022-08-03 11:15:00,22514.161359100468,14.5875
2022-08-03 11:30:00,22503.134266333745,14.695
2022-08-03 11:45:00,22435.268256280993,14.8025
2022-08-03 12:00:00,22309.78619855919,14.91
2022-08-03 12:15:00,22120.018365957076,14.995
2022-08-03 12:30:00,21878.003404724357,15.08
2022-08-03 12:45:00,21590.06221763256,15.165
2022-08-03 13:00:00,21264.902978159153,15.25
2022-08-03 13:15:00,20916.19019058263,15.3425
2022-08-03 13:30:00,20554.14754870319,15.435
2022-08-03 13:45:00,20193.379373136322,15.5275
2022-08-03 14:00:00,19849.740205098053,15.62
2022-08-03 14:15:00,19510.87497115396,15.6325
2022-08-03 14:30:00,19222.634482631107,15.645
2022-08-03 14:45:00,19001.560945377903,15.6575
2022-08-03 15:00:00,18863.294951073065,15.67
2022-08-03 15:15:00,18795.74843930423,15.61
2022-08-03 15:30:00,18837.332568073256,15.55
2022-08-03 15:45:00,18997.686463292186,15.49
2022-08-03 16:00:00,19283.50782996365,15.43
2022-08-03 16:15:00,19668.33886221569,15.2875
2022-08-03 16:30:00,20181.92824195584,15.145
2022-08-03 16:45:00,20820.47752642187,15.0025
2022-08-03 17:00:00,21576.490616764273,14.86
2022-08-03 17:15:00,22433.44030915566,14.7025
2022-08-03 17:30:00,23382.269795265627,14.545
2022-08-03 17:45:00,24405.430571508845,14.3875
2022-08-03 18:00:00,25482.74263692194,14.23
2022-08-03 18:15:00,26589.20207639881,14.065
2022-08-03 18:30:00,27703.718606467603,13.9
2022-08-03 18:45:00,28801.625543719572,13.735
2022-08-03 19:00:00,29858.08065805772,13.57
2022-08-03 19:15:00,30891.267495704746,13.5225
2022-08-03 19:30:00,31835.572012686433,13.475
2022-08-03 19:45:00,32669.757371659987,13.4275
2022-08-03 20:00:00,33375.05728402379,13.38
2022-08-03 20:15:00,33996.27351681059,13.5
2022-08-03 20:30:00,34460.49331219297,13.62
2022-08-03 20:45:00,34759.14823668164,13.74
2022-08-03 21:00:00,34887.65049813467,13.86
2022-08-03 21:15:00,34827.41093041508,13.93
2022-08-03 21:30:00,34600.03617746856,14.0
2022-08-03 21:45:00,34212.94439143976,14.07
2022-08-03 22:00:00,33677.1738252213,14.14
2022-08-03 22:15:00,32966.35064083786,14.0975
2022-08-03 22:30:00,32138.199013319085,14.055
2022-08-03 22:45:00,31212.015173551725,14.0125
2022-08-03 23:00:00,30208.731704373437,13.97
2022-08-03 23:15:00,29170.15413522712,13.9825
2022-08-03 23:30:00,28098.697375929663,13.995
2022-08-03 23:45:00,27016.364482990637,14.0075
2022-08-04 00:00:00,25944.262453393858,14.02
